Person,Item,Ratings
8223,specialty fat,8.0
8223,soups,5.0
8225,beef,4.0
8225,frozen vegetables,4.0
8225,rolls/buns,8.0
8225,soda,5.0
8225,chewing gum,7.0
8225,photo/film,8.0
8226,beef,4.0
8226,sugar,6.0
8226,soda,5.0
8226,long life bakery product,5.0
8226,hygiene articles,7.0
8230,pork,4.0
8230,whole milk,8.0
8230,yogurt,8.0
8230,cream cheese ,8.0
8230,rolls/buns,8.0
8230,pudding powder,8.0
8231,sausage,4.0
8231,beef,4.0
8231,hamburger meat,8.0
8231,pip fruit,9.0
8231,root vegetables,9.0
8231,herbs,9.0
8231,other vegetables,9.0
8231,yogurt,8.0
8231,mayonnaise,8.0
8231,rolls/buns,8.0
8231,dishes,6.0
8233,frankfurter,7.0
8233,beef,6.0
8233,other vegetables,9.0
8233,pasta,8.0
8233,margarine,6.0
8233,canned fish,6.0
8233,dishes,6.0
8233,cling film/bags,6.0
8234,other vegetables,9.0
8234,whole milk,8.0
8234,dessert,6.0
8234,cream cheese ,8.0
8234,sugar,6.0
8234,dishes,6.0
8235,pip fruit,9.0
8235,herbs,9.0
8235,other vegetables,9.0
8235,whipped/sour cream,8.0
8235,oil,6.0
8235,bottled water,7.0
8239,pip fruit,9.0
8239,other vegetables,9.0
8239,whipped/sour cream,8.0
8239,sliced cheese,8.0
8239,rolls/buns,8.0
8240,frankfurter,7.0
8240,meat,6.0
8240,chicken,6.0
8240,pip fruit,9.0
8240,root vegetables,9.0
8240,onions,9.0
8240,whipped/sour cream,8.0
8240,domestic eggs,6.0
8240,potato products,9.0
8240,shopping bags,6.0
8242,butter,8.0
8242,yogurt,8.0
8242,frozen vegetables,6.0
8242,frozen potato products,6.0
8242,pickled vegetables,6.0
8243,sausage,6.0
8243,citrus fruit,9.0
8243,tropical fruit,9.0
8243,pip fruit,9.0
8243,other vegetables,9.0
8243,whole milk,8.0
8243,butter,8.0
8243,processed cheese,8.0
8243,spread cheese,8.0
8243,pastry,6.0
8243,canned fish,6.0
8243,bottled water,7.0
8243,red/blush wine,8.0
8243,salty snack,6.0
8243,long life bakery product,5.0
8243,chocolate,7.0
8243,female sanitary products,7.0
8243,rubbing alcohol,6.0
8243,hygiene articles,7.0
8243,napkins,7.0
8243,house keeping products,7.0
8244,meat,6.0
8244,citrus fruit,9.0
8244,yogurt,8.0
8244,condensed milk,8.0
8244,frozen vegetables,6.0
8244,spices,9.0
8244,meat spreads,6.0
8244,canned fish,6.0
8245,dog food,6.0
8245,detergent,6.0
8245,hygiene articles,7.0
8245,napkins,7.0
8245,newspapers,7.0
8245,pot plants,7.0
8248,pip fruit,9.0
8248,whole milk,8.0
8248,cream cheese ,8.0
8248,rolls/buns,8.0
8248,chocolate,7.0
8248,cooking chocolate,6.0
8249,tropical fruit,9.0
8249,whole milk,8.0
8249,frozen meals,6.0
8249,frozen dessert,6.0
8249,rolls/buns,8.0
8249,soda,5.0
8249,bottled beer,7.0
8249,cake bar,6.0
8249,detergent,6.0
8249,pot plants,7.0
8255,sausage,6.0
8255,tropical fruit,9.0
8255,root vegetables,9.0
8255,whole milk,8.0
8255,yogurt,8.0
8255,frozen potato products,6.0
8255,pastry,6.0
8256,organic sausage,9.0
8256,pork,6.0
8256,root vegetables,9.0
8256,curd,8.0
8256,bottled water,7.0
8261,meat,6.0
8261,butter,8.0
8261,yogurt,8.0
8261,rolls/buns,8.0
8261,bottled water,7.0
8261,soda,5.0
8261,fruit/vegetable juice,9.0
8264,whole milk,8.0
8264,rolls/buns,8.0
8264,flour,6.0
8264,vinegar,7.0
8264,shopping bags,7.0
8265,citrus fruit,9.0
8265,tropical fruit,9.0
8265,whole milk,8.0
8265,rolls/buns,8.0
8265,brown bread,6.0
8265,bottled water,7.0
8268,other vegetables,9.0
8268,sliced cheese,8.0
8268,rolls/buns,8.0
8268,bottled water,7.0
8268,newspapers,7.0
8276,berries,9.0
8276,dessert,6.0
8276,rolls/buns,8.0
8276,soda,5.0
8276,white wine,8.0
8278,pork,7.0
8278,root vegetables,9.0
8278,other vegetables,9.0
8278,whole milk,8.0
8278,butter milk,8.0
8278,yogurt,8.0
8278,whipped/sour cream,8.0
8278,rolls/buns,8.0
8278,flour,6.0
8278,cat food,7.0
8278,instant coffee,8.0
8278,waffles,6.0
8278,cling film/bags,7.0
8278,newspapers,7.0
8281,sausage,7.0
8281,tropical fruit,9.0
8281,onions,9.0
8281,other vegetables,9.0
8281,butter milk,8.0
8281,curd cheese,6.0
8281,rolls/buns,8.0
8281,bottled water,7.0
8281,abrasive cleaner,7.0
8285,organic sausage,9.0
8285,tropical fruit,9.0
8285,packaged fruit/vegetables,9.0
8285,whole milk,8.0
8285,curd,8.0
8285,yogurt,8.0
8285,soft cheese,8.0
8285,curd cheese,6.0
8285,frozen vegetables,7.0
8285,domestic eggs,7.0
8285,rolls/buns,8.0
8285,pastry,6.0
8285,margarine,7.0
8285,bottled water,7.0
8285,cooking chocolate,6.0
8285,hygiene articles,7.0
8285,shopping bags,7.0
8286,sausage,7.0
8286,hamburger meat,8.0
8286,whole milk,8.0
8286,butter,8.0
8286,curd,8.0
8286,processed cheese,8.0
8286,pastry,6.0
8286,Instant food products,7.0
8286,shopping bags,7.0
8287,frankfurter,7.0
8287,sausage,7.0
8287,other vegetables,9.0
8287,rolls/buns,8.0
8287,bottled water,7.0
8287,bottled beer,7.0
8288,chicken,7.0
8288,citrus fruit,9.0
8288,other vegetables,9.0
8288,whole milk,8.0
8288,female sanitary products,7.0
8290,berries,9.0
8290,whole milk,8.0
8290,curd,8.0
8290,yogurt,8.0
8290,rolls/buns,8.0
8290,pastry,6.0
8290,honey,9.0
8290,chocolate,7.0
8294,tropical fruit,9.0
8294,root vegetables,9.0
8294,curd,8.0
8294,yogurt,8.0
8294,tea,8.0
8294,newspapers,7.0
8295,beef,7.0
8295,other vegetables,9.0
8295,whole milk,8.0
8295,domestic eggs,7.0
8295,margarine,7.0
8295,pickled vegetables,9.0
8295,bottled water,7.0
8295,bottled beer,7.0
8295,newspapers,7.0
8301,beverages,7.0
8301,frozen fish,3.0
8301,salt,3.0
8301,sugar,6.0
8301,snack products,8.0
8302,sausage,3.0
8302,ham,8.0
8302,beef,3.0
8302,citrus fruit,9.0
8302,berries,9.0
8302,yogurt,8.0
8302,spread cheese,8.0
8302,rolls/buns,8.0
8302,cat food,3.0
8302,chocolate,7.0
8302,specialty bar,8.0
8303,rolls/buns,8.0
8303,margarine,3.0
8303,bottled water,7.0
8303,soda,5.0
8303,red/blush wine,8.0
8303,chocolate,7.0
8303,candy,7.0
8303,newspapers,7.0
8306,pork,3.0
8306,beef,3.0
8306,grapes,8.0
8306,berries,9.0
8306,root vegetables,9.0
8306,other vegetables,9.0
8306,packaged fruit/vegetables,9.0
8306,yogurt,8.0
8306,newspapers,7.0
8314,chicken,8.0
8314,root vegetables,9.0
8314,other vegetables,9.0
8314,rolls/buns,8.0
8314,canned beer,8.0
8314,red/blush wine,8.0
8317,frankfurter,7.0
8317,rolls/buns,8.0
8317,brown bread,6.0
8317,coffee,8.0
8317,bottled water,7.0
8317,soda,5.0
8317,canned beer,8.0
8317,chocolate,7.0
8317,cling film/bags,8.0
8317,shopping bags,8.0
8318,frankfurter,7.0
8318,hamburger meat,8.0
8318,root vegetables,9.0
8318,whole milk,8.0
8318,yogurt,8.0
8318,brown bread,6.0
8318,chocolate,7.0
8320,whole milk,8.0
8320,yogurt,8.0
8320,frozen fish,8.0
8320,domestic eggs,8.0
8320,white bread,8.0
8320,margarine,8.0
8320,fruit/vegetable juice,9.0
8320,waffles,6.0
8320,skin care,7.0
8320,hygiene articles,7.0
8321,sausage,7.0
8321,tropical fruit,9.0
8321,pip fruit,9.0
8321,specialty cheese,8.0
8321,ice cream,8.0
8321,rolls/buns,8.0
8321,soda,5.0
8321,specialty chocolate,8.0
8321,candy,7.0
8321,shopping bags,7.0
8333,white bread,8.0
8333,misc. beverages,7.0
8333,bottled beer,7.0
8333,liquor,7.0
8333,red/blush wine,8.0
8340,tropical fruit,9.0
8340,root vegetables,9.0
8340,whole milk,8.0
8340,white bread,8.0
8340,coffee,8.0
8344,curd,8.0
8344,cream cheese ,8.0
8344,rolls/buns,8.0
8344,flour,6.0
8344,margarine,7.0
8344,cat food,7.0
8344,coffee,8.0
8348,beef,7.0
8348,whole milk,8.0
8348,yogurt,8.0
8348,brown bread,6.0
8348,dish cleaner,7.0
8348,dishes,7.0
8353,pork,7.0
8353,beef,7.0
8353,root vegetables,9.0
8353,other vegetables,9.0
8353,UHT-milk,8.0
8353,spread cheese,8.0
8353,mayonnaise,8.0
8353,domestic eggs,7.0
8353,zwieback,7.0
8353,toilet cleaner,7.0
8353,newspapers,7.0
8353,shopping bags,7.0
8354,whole milk,8.0
8354,curd,8.0
8354,rolls/buns,8.0
8354,bottled water,7.0
8354,fruit/vegetable juice,9.0
8354,soap,6.0
8356,sausage,6.0
8356,pork,6.0
8356,beef,6.0
8356,hamburger meat,8.0
8356,root vegetables,9.0
8356,whole milk,8.0
8356,butter,8.0
8356,dessert,6.0
8356,pasta,8.0
8356,cat food,6.0
8356,chocolate,7.0
8356,candles,7.0
8356,shopping bags,6.0
8357,soft cheese,8.0
8357,cream cheese ,8.0
8357,rolls/buns,8.0
8357,soda,5.0
8357,specialty bar,8.0
8360,chicken,8.0
8360,berries,9.0
8360,root vegetables,9.0
8360,whole milk,8.0
8360,butter,8.0
8360,whipped/sour cream,8.0
8360,cereals,8.0
8360,napkins,7.0
8360,photo/film,8.0
8360,flower (seeds),7.0
8366,pork,8.0
8366,fish,8.0
8366,citrus fruit,9.0
8366,whole milk,8.0
8366,long life bakery product,5.0
8368,sausage,8.0
8368,tropical fruit,9.0
8368,pip fruit,9.0
8368,root vegetables,9.0
8368,whole milk,8.0
8368,yogurt,8.0
8368,rolls/buns,8.0
8368,pastry,6.0
8368,oil,8.0
8368,coffee,8.0
8368,specialty bar,8.0
8368,dish cleaner,7.0
8368,cling film/bags,7.0
8368,shopping bags,7.0
8371,tropical fruit,9.0
8371,whole milk,8.0
8371,yogurt,8.0
8371,whipped/sour cream,8.0
8371,frozen meals,7.0
8371,rolls/buns,8.0
8371,waffles,6.0
8371,newspapers,7.0
8371,photo/film,8.0
8375,pork,7.0
8375,tropical fruit,9.0
8375,pip fruit,9.0
8375,bottled water,7.0
8375,bottled beer,7.0
8380,pork,7.0
8380,hamburger meat,8.0
8380,other vegetables,9.0
8380,brown bread,6.0
8380,Instant food products,7.0
8381,cream cheese ,8.0
8381,rolls/buns,8.0
8381,zwieback,7.0
8381,dental care,7.0
8381,napkins,7.0
8381,newspapers,7.0
8382,tropical fruit,9.0
8382,onions,9.0
8382,other vegetables,9.0
8382,whole milk,8.0
8382,canned vegetables,8.0
8382,soda,5.0
8382,fruit/vegetable juice,9.0
8382,chocolate,7.0
8382,newspapers,7.0
8385,frankfurter,7.0
8385,sausage,9.0
8385,meat,9.0
8385,whole milk,8.0
8385,beverages,7.0
8385,hard cheese,8.0
8385,fruit/vegetable juice,9.0
8385,bottled beer,7.0
8385,sparkling wine,9.0
8385,specialty chocolate,8.0
8385,napkins,7.0
8388,pork,9.0
8388,other vegetables,9.0
8388,whole milk,8.0
8388,brown bread,6.0
8388,pastry,6.0
8388,soda,5.0
8388,misc. beverages,9.0
8389,frankfurter,7.0
8389,bottled water,7.0
8389,misc. beverages,9.0
8389,bottled beer,7.0
8389,sparkling wine,9.0
8395,frankfurter,7.0
8395,sausage,9.0
8395,tropical fruit,9.0
8395,pip fruit,9.0
8395,grapes,8.0
8395,other vegetables,9.0
8395,whole milk,8.0
8395,butter,8.0
8395,yogurt,8.0
8395,frozen meals,9.0
8395,brown bread,6.0
8395,red/blush wine,8.0
8397,citrus fruit,9.0
8397,onions,9.0
8397,UHT-milk,8.0
8397,brown bread,6.0
8397,pastry,6.0
8397,bottled water,7.0
8397,fruit/vegetable juice,9.0
8398,other vegetables,9.0
8398,whole milk,8.0
8398,yogurt,8.0
8398,frozen meals,9.0
8398,semi-finished bread,8.0
8398,cat food,9.0
8398,soda,5.0
8398,fruit/vegetable juice,9.0
8398,chocolate,7.0
8398,hygiene articles,7.0
8398,newspapers,7.0
8404,tropical fruit,9.0
8404,grapes,8.0
8404,yogurt,8.0
8404,frozen vegetables,7.0
8404,ice cream,8.0
8404,rolls/buns,8.0
8404,sugar,6.0
8404,soda,5.0
8404,detergent,6.0
8404,dish cleaner,7.0
8405,whole milk,8.0
8405,butter milk,8.0
8405,hard cheese,8.0
8405,coffee,8.0
8405,chocolate,7.0
8405,candy,7.0
8407,whole milk,8.0
8407,curd,8.0
8407,whipped/sour cream,8.0
8407,cream cheese ,8.0
8407,white bread,8.0
8407,oil,4.0
8407,sugar,6.0
8407,baking powder,6.0
8407,cat food,4.0
8407,chocolate,7.0
8407,cooking chocolate,6.0
8408,pasta,8.0
8408,sauces,4.0
8408,cake bar,6.0
8408,chocolate marshmallow,7.0
8408,napkins,7.0
8409,whole milk,8.0
8409,yogurt,8.0
8409,frozen meals,4.0
8409,pasta,8.0
8409,sauces,4.0
8409,canned fish,4.0
8409,cat food,4.0
8409,pet care,4.0
8409,soda,5.0
8413,sausage,4.0
8413,citrus fruit,9.0
8413,tropical fruit,9.0
8413,grapes,8.0
8413,other vegetables,9.0
8413,packaged fruit/vegetables,9.0
8413,butter,8.0
8413,curd,8.0
8413,butter milk,8.0
8413,yogurt,8.0
8413,brown bread,6.0
8413,flour,6.0
8413,fruit/vegetable juice,9.0
8413,waffles,6.0
8413,candy,7.0
8413,shopping bags,7.0
8414,tropical fruit,9.0
8414,frozen meals,7.0
8414,rolls/buns,8.0
8414,candy,7.0
8414,newspapers,7.0
8422,tropical fruit,9.0
8422,whole milk,8.0
8422,butter milk,8.0
8422,cereals,8.0
8422,fruit/vegetable juice,9.0
8422,long life bakery product,5.0
8422,chocolate,7.0
8422,cleaner,6.0
8422,newspapers,7.0
8424,brown bread,6.0
8424,pastry,6.0
8424,semi-finished bread,8.0
8424,dog food,9.0
8424,coffee,8.0
8424,fruit/vegetable juice,9.0
8426,berries,9.0
8426,other vegetables,9.0
8426,yogurt,8.0
8426,UHT-milk,8.0
8426,rolls/buns,8.0
8426,bottled water,7.0
8426,soda,5.0
8427,citrus fruit,9.0
8427,pip fruit,9.0
8427,butter,8.0
8427,spices,9.0
8427,bottled beer,7.0
8427,long life bakery product,5.0
8427,specialty bar,8.0
8427,dental care,7.0
8427,napkins,7.0
8427,light bulbs,7.0
8429,hamburger meat,8.0
8429,grapes,8.0
8429,whole milk,8.0
8429,pastry,6.0
8429,pasta,8.0
8429,soda,5.0
8434,hamburger meat,8.0
8434,root vegetables,9.0
8434,yogurt,8.0
8434,whipped/sour cream,8.0
8434,sliced cheese,8.0
8434,pasta,8.0
8434,soda,5.0
8434,waffles,6.0
8436,pastry,6.0
8436,soda,5.0
8436,salty snack,7.0
8436,popcorn,7.0
8436,skin care,7.0
8437,sausage,7.0
8437,other vegetables,9.0
8437,yogurt,8.0
8437,cat food,7.0
8437,chewing gum,7.0
8437,female sanitary products,7.0
8437,cling film/bags,7.0
8445,frankfurter,7.0
8445,hamburger meat,8.0
8445,whole milk,8.0
8445,coffee,8.0
8445,bottled water,7.0
8445,bottled beer,7.0
8445,waffles,6.0
8445,chocolate,7.0
8447,citrus fruit,9.0
8447,whole milk,8.0
8447,yogurt,8.0
8447,whipped/sour cream,8.0
8447,cat food,7.0
8447,specialty chocolate,8.0
8447,female sanitary products,7.0
8449,beef,7.0
8449,root vegetables,9.0
8449,curd,8.0
8449,dessert,6.0
8449,waffles,6.0
8449,dish cleaner,7.0
8454,ham,8.0
8454,berries,9.0
8454,root vegetables,9.0
8454,whole milk,8.0
8454,whipped/sour cream,8.0
8454,brown bread,6.0
8454,pastry,6.0
8454,bottled beer,7.0
8454,napkins,7.0
8459,dessert,6.0
8459,frozen dessert,7.0
8459,oil,7.0
8459,soda,5.0
8459,salty snack,7.0
8459,chocolate,7.0
8459,dental care,7.0
8468,tropical fruit,9.0
8468,whole milk,8.0
8468,curd,8.0
8468,dessert,6.0
8468,pastry,6.0
8468,soda,5.0
8468,misc. beverages,5.0
8468,hygiene articles,7.0
8468,shopping bags,5.0
8471,frankfurter,7.0
8471,meat,5.0
8471,other vegetables,9.0
8471,mustard,5.0
8471,bottled beer,7.0
8471,detergent,6.0
8474,sausage,5.0
8474,hamburger meat,8.0
8474,onions,9.0
8474,other vegetables,9.0
8474,rolls/buns,8.0
8474,coffee,8.0
8475,sausage,5.0
8475,berries,9.0
8475,curd,8.0
8475,whipped/sour cream,8.0
8475,long life bakery product,5.0
8475,specialty bar,8.0
8478,frankfurter,7.0
8478,tropical fruit,9.0
8478,whole milk,8.0
8478,rolls/buns,8.0
8478,bottled water,7.0
8478,napkins,7.0
8490,pip fruit,9.0
8490,berries,9.0
8490,root vegetables,9.0
8490,whole milk,8.0
8490,curd,8.0
8490,whipped/sour cream,8.0
8490,soft cheese,8.0
8490,frozen vegetables,5.0
8490,pastry,6.0
8491,chicken,5.0
8491,berries,9.0
8491,frozen vegetables,5.0
8491,coffee,8.0
8491,cling film/bags,5.0
8497,root vegetables,9.0
8497,whole milk,8.0
8497,whipped/sour cream,8.0
8497,domestic eggs,5.0
8497,soda,5.0
8497,fruit/vegetable juice,9.0
8498,other vegetables,9.0
8498,butter,8.0
8498,whipped/sour cream,8.0
8498,processed cheese,8.0
8498,frozen fruits,9.0
8501,grapes,8.0
8501,berries,9.0
8501,butter milk,8.0
8501,yogurt,8.0
8501,pot plants,7.0
8503,pip fruit,9.0
8503,ice cream,8.0
8503,bottled water,7.0
8503,soda,5.0
8503,fruit/vegetable juice,9.0
8503,bottled beer,7.0
8505,frankfurter,7.0
8505,chicken,9.0
8505,citrus fruit,9.0
8505,root vegetables,9.0
8505,packaged fruit/vegetables,9.0
8505,domestic eggs,9.0
8505,brown bread,6.0
8505,artif. sweetener,7.0
8505,bottled water,7.0
8505,waffles,6.0
8505,napkins,7.0
8506,frankfurter,7.0
8506,root vegetables,9.0
8506,onions,9.0
8506,whole milk,8.0
8506,curd,8.0
8506,butter milk,8.0
8506,frozen meals,9.0
8506,oil,9.0
8506,soda,5.0
8506,fruit/vegetable juice,9.0
8506,shopping bags,9.0
8507,frankfurter,7.0
8507,citrus fruit,9.0
8507,tropical fruit,9.0
8507,yogurt,8.0
8507,bottled water,7.0
8509,meat,9.0
8509,tropical fruit,9.0
8509,butter,8.0
8509,yogurt,8.0
8509,soft cheese,8.0
8509,cat food,9.0
8509,bottled water,7.0
8509,specialty chocolate,8.0
8509,dish cleaner,7.0
8509,napkins,7.0
8509,shopping bags,7.0
8515,sausage,7.0
8515,citrus fruit,9.0
8515,tropical fruit,9.0
8515,other vegetables,9.0
8515,curd,8.0
8515,pastry,6.0
8515,soda,5.0
8515,chocolate,7.0
8515,hygiene articles,7.0
8519,frankfurter,7.0
8519,whole milk,8.0
8519,processed cheese,8.0
8519,ice cream,8.0
8519,canned fish,7.0
8519,hygiene articles,7.0
8519,cling film/bags,7.0
8523,chicken,7.0
8523,pork,7.0
8523,fruit/vegetable juice,9.0
8523,canned beer,9.0
8523,waffles,6.0
8528,frankfurter,7.0
8528,beef,9.0
8528,hamburger meat,8.0
8528,grapes,8.0
8528,whole milk,8.0
8528,whipped/sour cream,8.0
8528,mayonnaise,8.0
8528,frozen vegetables,8.0
8528,coffee,8.0
8528,soda,5.0
8528,misc. beverages,8.0
8528,long life bakery product,5.0
8528,hygiene articles,7.0
8529,pork,8.0
8529,citrus fruit,9.0
8529,root vegetables,9.0
8529,whole milk,8.0
8529,dessert,6.0
8529,yogurt,8.0
8529,frozen fish,8.0
8529,margarine,8.0
8529,pickled vegetables,9.0
8529,chocolate,7.0
8529,candy,7.0
8532,other vegetables,9.0
8532,sliced cheese,8.0
8532,hard cheese,8.0
8532,rolls/buns,8.0
8532,pastry,6.0
8533,sausage,9.0
8533,pork,9.0
8533,beef,9.0
8533,tropical fruit,9.0
8533,root vegetables,9.0
8533,onions,9.0
8533,other vegetables,9.0
8533,UHT-milk,8.0
8533,sliced cheese,8.0
8533,mustard,9.0
8533,ketchup,9.0
8533,bottled water,7.0
8533,soda,5.0
8533,waffles,6.0
8533,chocolate marshmallow,7.0
8533,bathroom cleaner,7.0
8533,napkins,7.0
8533,newspapers,7.0
8534,yogurt,8.0
8534,frozen meals,9.0
8534,long life bakery product,5.0
8534,chocolate,7.0
8534,shopping bags,9.0
8535,sausage,9.0
8535,pip fruit,9.0
8535,other vegetables,9.0
8535,whole milk,8.0
8535,hard cheese,8.0
8535,rolls/buns,8.0
8535,canned vegetables,8.0
8535,candy,7.0
8535,napkins,7.0
8536,citrus fruit,9.0
8536,tropical fruit,9.0
8536,UHT-milk,8.0
8536,bottled water,7.0
8536,soda,5.0
8536,misc. beverages,9.0
8536,fruit/vegetable juice,9.0
8536,napkins,7.0
8540,meat,9.0
8540,chicken,9.0
8540,beef,9.0
8540,whole milk,8.0
8540,whipped/sour cream,8.0
8540,fruit/vegetable juice,9.0
8549,chicken,7.0
8549,beef,7.0
8549,other vegetables,9.0
8549,whole milk,8.0
8549,UHT-milk,8.0
8549,frozen vegetables,7.0
8549,pasta,8.0
8549,vinegar,7.0
8549,baking powder,6.0
8549,detergent,6.0
8549,cleaner,6.0
8549,house keeping products,7.0
8554,sausage,7.0
8554,citrus fruit,9.0
8554,root vegetables,9.0
8554,onions,9.0
8554,curd,8.0
8554,yogurt,8.0
8554,whipped/sour cream,8.0
8554,bottled beer,7.0
8556,pip fruit,9.0
8556,UHT-milk,8.0
8556,semi-finished bread,8.0
8556,margarine,7.0
8556,bottled water,7.0
8556,cake bar,6.0
8556,shopping bags,7.0
8560,citrus fruit,9.0
8560,whole milk,8.0
8560,yogurt,8.0
8560,processed cheese,8.0
8560,frozen vegetables,7.0
8560,rolls/buns,8.0
8560,margarine,7.0
8560,chocolate,7.0
8565,other vegetables,9.0
8565,spread cheese,8.0
8565,brown bread,6.0
8565,margarine,7.0
8565,bottled beer,7.0
8567,whole milk,8.0
8567,soft cheese,8.0
8567,rolls/buns,8.0
8567,prosecco,8.0
8567,napkins,7.0
8567,pot plants,7.0
8570,tropical fruit,9.0
8570,yogurt,8.0
8570,beverages,7.0
8570,hard cheese,8.0
8570,frozen meals,7.0
8570,rolls/buns,8.0
8570,tea,8.0
8570,bottled water,7.0
8570,light bulbs,7.0
8570,shopping bags,7.0
8574,sausage,7.0
8574,pork,7.0
8574,tropical fruit,9.0
8574,other vegetables,9.0
8574,butter milk,8.0
8574,UHT-milk,8.0
8574,soda,5.0
8585,meat,7.0
8585,turkey,6.0
8585,hamburger meat,8.0
8585,citrus fruit,9.0
8585,root vegetables,9.0
8585,herbs,9.0
8585,other vegetables,9.0
8585,whole milk,8.0
8585,curd,8.0
8585,yogurt,8.0
8585,rolls/buns,8.0
8585,pastry,6.0
8585,rice,9.0
8585,baking powder,6.0
8586,citrus fruit,9.0
8586,whole milk,8.0
8586,yogurt,8.0
8586,rolls/buns,8.0
8586,bottled water,7.0
8591,chicken,7.0
8591,grapes,8.0
8591,whole milk,8.0
8591,yogurt,8.0
8591,rolls/buns,8.0
8591,bottled water,7.0
8591,fruit/vegetable juice,9.0
8591,bottled beer,7.0
8591,chocolate,7.0
8591,napkins,7.0
8593,tropical fruit,9.0
8593,whole milk,8.0
8593,cream cheese ,8.0
8593,processed cheese,8.0
8593,rolls/buns,8.0
8593,shopping bags,9.0
8594,citrus fruit,9.0
8594,curd,8.0
8594,sliced cheese,8.0
8594,bottled water,7.0
8594,napkins,7.0
8597,pip fruit,9.0
8597,whole milk,8.0
8597,rolls/buns,8.0
8597,sugar,6.0
8597,baking powder,6.0
8598,pork,9.0
8598,whole milk,8.0
8598,whipped/sour cream,8.0
8598,bottled beer,7.0
8598,dishes,9.0
8600,citrus fruit,9.0
8600,tropical fruit,9.0
8600,pip fruit,9.0
8600,onions,9.0
8600,other vegetables,9.0
8600,whole milk,8.0
8600,yogurt,8.0
8600,frozen fish,9.0
8600,long life bakery product,5.0
8600,newspapers,7.0
8600,pot plants,7.0
8603,meat,9.0
8603,root vegetables,9.0
8603,onions,9.0
8603,herbs,9.0
8603,other vegetables,9.0
8603,whole milk,8.0
8603,flour,6.0
8603,soda,5.0
8603,seasonal products,8.0
8610,pip fruit,9.0
8610,other vegetables,9.0
8610,whole milk,8.0
8610,domestic eggs,9.0
8610,pastry,6.0
8610,pasta,8.0
8610,soups,5.0
8610,dish cleaner,7.0
8611,beef,7.0
8611,root vegetables,9.0
8611,other vegetables,9.0
8611,whipped/sour cream,8.0
8611,rolls/buns,8.0
8611,bottled beer,7.0
8612,yogurt,8.0
8612,cream cheese ,8.0
8612,pastry,6.0
8612,canned fish,7.0
8612,fruit/vegetable juice,9.0
8612,shopping bags,9.0
8616,sausage,9.0
8616,chicken,9.0
8616,beef,9.0
8616,citrus fruit,9.0
8616,tropical fruit,9.0
8616,root vegetables,9.0
8616,onions,9.0
8616,herbs,9.0
8616,other vegetables,9.0
8616,whole milk,8.0
8616,butter,8.0
8616,curd,8.0
8616,yogurt,8.0
8616,frozen meals,9.0
8616,domestic eggs,9.0
8620,tropical fruit,9.0
8620,dessert,6.0
8620,yogurt,8.0
8620,UHT-milk,8.0
8620,domestic eggs,9.0
8620,rolls/buns,8.0
8620,brown bread,6.0
8620,canned vegetables,8.0
8620,meat spreads,9.0
8620,cake bar,6.0
8620,chocolate,7.0
8620,specialty chocolate,8.0
8626,frankfurter,7.0
8626,meat,9.0
8626,pork,9.0
8626,grapes,8.0
8626,root vegetables,9.0
8626,whipped/sour cream,8.0
8626,domestic eggs,9.0
8627,tropical fruit,9.0
8627,whole milk,8.0
8627,white bread,8.0
8627,long life bakery product,5.0
8627,napkins,7.0
8628,pork,9.0
8628,whole milk,8.0
8628,cream cheese ,8.0
8628,frozen fish,9.0
8628,brown bread,6.0
8628,sauces,9.0
8630,chicken,9.0
8630,pork,9.0
8630,tropical fruit,9.0
8630,curd cheese,6.0
8630,cat food,9.0
8633,sausage,9.0
8633,beef,9.0
8633,citrus fruit,9.0
8633,yogurt,8.0
8633,brown bread,6.0
8633,margarine,9.0
8633,soda,5.0
8633,long life bakery product,5.0
